10  5.5e-07
11  7.06e-07
12  9.82e-07
13  1.373e-06
14  1.772e-06
15  2.682e-06
16  3.54e-06
17  6.985e-06
18  8.496e-06
19  1.2384e-05
20  2.0876e-05
21  3.183e-05
22  5.0553e-05
23  8.1285e-05
24  0.000143043
25  0.000211547
26  0.00034137
27  0.000617431
28  0.00137214
29  0.0015111
30  0.00237009
31  0.00413739
32  0.00621212
33  0.0105168
34  0.0165233
